AmountID;Amount;EmployeeID;CustomerID
94100;371.52;2;5421
94107;338.06;9;7752
94119;658.03;11;7321
94130;45.41;12;8640
94167;550.87;2;14069
94169;650.10;9;7618
94173;265.82;8;17121
94176;88.12;10;6454
94191;928.29;6;14468
94212;518.63;4;295
94213;109.60;14;9612
94226;355.37;15;1574
94230;120.75;5;1263
94236;391.89;1;13349
94237;467.66;9;14125
94273;979.30;8;5453
94285;130.37;9;15071
94296;93.19;11;12331
94311;432.72;9;13009
94331;845.24;8;6994
94371;603.42;8;2840
94389;738.00;8;15177
94404;102.09;6;225
94406;470.57;11;3114
94429;367.80;11;18218
94431;518.52;7;555
94437;213.93;8;18059
94443;926.52;3;19914
94449;290.75;3;19246
94479;170.21;8;9899
94488;815.41;9;2732
94490;282.19;2;18503
94505;289.82;4;10070
94516;706.89;10;3919
94536;53.06;6;9270
94563;832.67;6;17694
94588;985.21;11;11779
94633;405.07;14;10981
94644;70.40;4;9256
94652;172.82;3;18118
94655;987.50;15;8151
94661;215.29;2;338
94669;161.40;3;17092
94680;944.32;5;5761
94683;482.53;12;9601
94688;85.90;8;13325
94700;129.61;3;18426
94702;921.98;4;19437
94727;433.95;11;422
94768;237.38;14;19917
94785;123.80;5;10639
94794;449.05;11;18688
94871;785.35;14;5425
94874;97.70;8;12326
94879;682.47;1;15916
94895;357.43;10;2474
94908;156.65;15;5166
94921;21.88;1;8915
94923;333.33;9;5621
94955;503.45;3;3071
94962;419.16;10;6119
94978;21.58;4;11154
94988;585.37;12;14984
95025;606.12;2;11866
95027;621.09;14;15615
95033;962.73;5;2452
95036;249.70;13;341
95050;514.01;1;6698
95066;151.18;15;13412
95092;705.42;15;7769
95094;814.43;6;4199
95095;668.76;4;621
95105;842.61;10;5662
95116;74.50;8;3838
95152;220.83;14;8821
95171;217.06;12;6258
95177;272.60;9;5162
95201;729.13;1;1544
95205;919.20;1;15328
95214;439.29;10;15365
95219;252.44;7;13504
95223;697.78;1;11840
95236;998.55;11;3088
95247;166.87;15;4424
95253;486.06;4;1200
95262;821.90;11;19329
95268;84.83;2;3799
95271;305.33;5;16778
95277;422.12;11;3959
95286;120.25;14;5526
95302;778.14;9;9952
95322;332.20;5;17788
95324;860.41;1;12859
95348;91.50;12;1051
95349;337.36;15;3756
95350;106.27;13;4715
95351;507.99;9;11863
95362;491.95;10;7586
95373;200.60;15;19112
95374;469.29;2;10945
95383;184.89;4;3418
95384;702.63;7;1478
95385;426.96;4;13927
95399;684.11;13;4075
95402;933.18;1;7892
95404;908.84;7;10328
95405;280.57;2;12533
95409;231.75;7;18501
95411;686.74;3;16500
95416;155.83;14;2948
95418;820.40;15;19641
95428;450.44;9;6543
95448;252.85;6;11576
95455;183.46;7;1477
95459;169.80;4;2936
95472;640.55;14;5085
95486;300.25;1;7870
95494;341.54;13;3528
95505;209.84;13;8422
95513;209.00;15;5298
95515;523.63;9;12719
95554;270.39;12;4097
95584;141.50;14;17110
95592;581.25;4;18310
95613;974.52;13;9486
95618;75.79;12;8168
95631;673.20;13;11941
95633;578.04;7;15922
95639;316.06;10;8234
95640;426.06;1;14669
95672;839.00;1;10804
95683;648.27;8;1661
95698;217.46;12;18269
95731;542.34;12;15899
95750;517.59;4;14914
95770;330.18;10;4211
95821;524.67;3;1503
95832;905.88;13;8577
95841;379.31;6;14920
95851;286.25;1;2045
95865;457.69;9;15133
95868;782.59;6;12213
95912;214.19;3;17921
95956;300.74;4;18574
95995;386.86;15;18071
95996;551.36;15;9786
96057;397.67;15;7705
96068;913.78;2;1717
96075;380.91;2;19597
96083;227.14;6;14924
96109;74.25;6;2310
96110;496.92;11;16271
96136;446.31;4;19376
96138;283.81;1;10967
96147;658.66;5;17870
96150;598.87;15;34
96161;321.34;12;11484
96168;268.15;1;15857
96177;583.82;1;18325
96210;411.56;10;7632
96222;895.39;15;16072
96225;839.06;3;19218
96227;751.02;11;11436
96230;606.70;5;3393
96243;525.64;9;18746
96270;855.35;15;17395
96275;150.92;15;7989
96285;438.53;12;9065
96295;960.58;8;10706
96311;152.13;11;2215
96321;144.64;5;10148
96324;805.06;4;16027
96332;313.69;15;6435
96345;356.47;12;19595
96358;421.95;1;15453
96373;942.18;15;10473
96380;95.90;1;3424
96399;939.66;5;7225
96404;266.75;15;9942
96405;701.31;6;653
96438;151.93;5;4683
96484;476.24;10;1621
96495;549.40;15;12834
96510;576.48;7;17941
96523;661.37;3;3799
96531;193.81;11;632
96540;667.98;14;1997
96546;74.88;1;10370
96561;117.85;14;4230
96579;898.50;13;3874
96590;957.86;1;2332
96592;724.37;7;5245
96595;547.90;2;8539
96623;897.59;7;16615
96624;376.20;7;2
96631;431.14;8;19163
96634;654.60;11;11054
96645;252.23;1;3531
96647;841.99;5;9006
96650;595.79;13;8132
96659;736.86;11;11500
96662;738.29;4;858
96670;730.39;4;17514
96688;504.02;3;16522
96705;86.32;6;7249
96718;830.37;8;16257
96739;565.77;2;16225
96759;266.45;2;15814
96780;661.25;14;2829
96801;758.46;13;11536
96807;118.01;3;11791
96815;773.61;9;18937
96836;101.25;3;12652
96843;397.24;3;995
96862;726.13;7;5688
96870;528.67;1;5385
96871;591.51;15;18784
96873;316.94;14;13739
96877;533.80;15;17765
96900;606.76;13;19711
96912;339.56;6;19443
96914;865.37;3;10620
96916;870.65;6;11316
96927;787.07;3;835
96929;554.99;10;18826
96939;737.19;6;12791
96949;643.58;12;5345
96955;981.24;8;19392
96984;522.81;11;17915
97005;579.23;7;9027
97033;195.13;13;8523
97034;883.76;10;18811
97036;990.32;1;2744
97038;62.79;5;19938
97060;117.18;14;9459
97067;591.78;9;16867
97100;800.03;8;17672
97139;723.80;3;12545
97178;446.34;3;13921
97193;67.49;6;2451
97200;934.97;7;9244
97204;707.30;4;2934
97215;304.14;1;17019
97246;776.37;14;2952
97250;987.32;7;13388
97255;889.60;9;11228
97256;175.30;5;2961
97319;226.34;8;17191
97336;501.87;8;19645
97345;767.72;10;17713
97402;709.02;8;17637
97417;283.21;2;1695
97421;243.45;9;16407
97435;897.67;6;15367
97436;56.58;11;15417
97440;860.51;14;4884
97451;527.34;14;1476
97454;664.98;2;5962
97481;274.14;10;14466
97485;299.87;5;4365
97496;765.79;2;7664
97500;204.25;9;8322
97507;939.41;2;8027
97518;666.27;11;4008
97519;65.64;11;12285
97526;707.27;10;13024
97532;319.27;8;588
97554;378.54;4;9952
97575;654.24;8;18594
97589;821.26;7;11322
97590;320.45;2;8205
97601;630.35;1;18755
97615;665.57;7;16522
97623;371.63;4;3488
97631;315.30;9;11781
97635;806.61;7;10776
97640;780.50;12;15000
97650;131.62;8;2003
97653;140.91;5;5676
97657;748.72;1;655
97671;124.20;6;19596
97697;134.09;5;8391
97701;225.11;12;1152
97706;533.65;13;17302
97712;479.97;9;14073
97715;213.97;5;15818
97742;699.03;4;1549
97769;349.54;11;3036
97775;662.84;11;1832
97780;818.38;12;4184
97798;859.82;14;17489
97812;199.84;14;5994
97827;986.43;11;12170
97853;285.21;13;3657
97859;771.38;9;5290
97872;557.65;6;16605
97899;506.92;12;10059
97906;982.32;10;10728
97911;567.71;9;3406
97916;836.70;15;10344
97946;380.20;13;16805
97959;395.97;3;11491
97966;584.60;7;4159
97980;310.17;12;8666
97986;199.80;1;19258
97996;242.71;10;9180
98013;232.98;7;19507
98016;920.51;2;17226
98036;738.99;5;4791
98048;326.96;12;15666
98062;741.82;11;9513
98064;813.18;1;13877
98105;767.15;10;5991
98107;644.52;5;14652
98122;370.81;5;3107
98128;452.28;14;19207
98150;958.00;10;7962
98170;993.02;8;18158
98179;564.02;2;6990
98200;819.19;12;8034
98230;773.62;7;12246
98243;286.93;5;17730
98244;624.86;7;4194
98271;988.15;8;14469
98277;301.11;4;11006
98286;273.51;10;18200
98302;272.05;1;10741
98319;109.19;6;10271
98323;191.54;2;1448
98333;871.99;15;5878
98348;991.73;7;6072
98396;256.55;11;10146
98410;60.75;15;1685
98415;734.11;7;14187
98433;629.64;12;13119
98441;383.86;3;6755
98445;858.17;8;11975
98456;299.12;2;888
98458;436.48;9;12203
98485;772.77;10;2096
98486;42.23;13;3920
98533;451.55;10;4042
98552;646.02;10;6113
98634;400.50;8;12587
98640;979.41;13;19202
98646;403.43;6;7823
98683;226.75;13;5976
98685;907.88;1;4924
98687;724.67;10;2286
98690;148.26;10;6430
98695;919.64;4;16342
98707;857.72;10;3389
98717;28.44;3;14401
98735;707.40;5;7658
98748;739.68;14;16820
98770;659.55;12;244
98785;352.84;1;19537
98807;292.55;9;8889
98815;143.46;5;13823
98830;910.69;5;17865
98846;823.14;7;12204
98848;633.52;4;870
98849;234.89;7;12278
98858;590.39;7;10204
98863;425.82;12;19819
98920;39.14;12;1
98925;459.72;15;16302
98931;661.12;3;7835
98936;200.99;8;6794
98937;916.87;9;15719
98948;305.06;5;10075
98959;532.13;6;5386
98970;413.88;4;181
98973;82.30;1;17919
98975;173.04;3;19263
98982;190.73;8;128
98996;216.43;8;10586
99009;139.49;12;15690
99027;892.31;7;3252
99039;452.77;4;16471
99055;400.50;2;15836
99077;867.97;4;3112
99089;254.80;2;12138
99099;803.14;9;13399
99105;303.02;14;12635
99114;637.71;8;1706
99115;952.80;15;18519
99122;499.21;10;17636
99160;602.54;10;5034
99171;648.68;13;4078
99182;106.05;14;3912
99225;528.51;2;6582
99229;567.76;15;6221
99232;161.32;1;15838
99240;573.99;12;15061
99254;797.34;12;13251
99256;34.94;1;12039
99271;181.84;4;9632
99286;763.74;14;15746
99309;20.17;5;5078
99314;554.07;12;14567
99328;872.92;1;10209
99330;817.52;14;4735
99343;455.35;10;18434
99346;323.31;13;10596
99375;561.40;12;16115
99394;428.35;5;10682
99405;200.38;9;14151
99421;692.75;13;3433
99429;620.08;3;6044
99440;751.20;6;2077
99441;968.94;13;15048
99454;29.64;12;17808
99477;370.27;6;12910
99484;394.77;14;1698
99489;753.07;6;5436
99504;416.44;14;14941
99506;670.55;3;16805
99519;844.61;9;1759
99525;673.76;5;1274
99528;589.92;3;2347
99562;982.36;11;1747
99563;794.47;12;4479
99611;485.86;13;17103
99612;599.76;9;2621
99618;245.15;5;7290
99633;356.73;9;2872
99655;269.26;4;1063
99656;112.01;7;8728
99661;890.19;13;18169
99671;457.52;14;7297
99673;909.27;1;10553
99675;893.96;12;19592
99691;589.51;15;17407
99718;125.09;15;9265
99721;552.66;9;18952
99723;324.79;9;8377
99767;895.76;10;11717
99808;277.06;8;19799
99847;445.60;13;5706
99856;401.54;8;9868
99893;678.02;14;9326
99902;621.11;14;8329
99911;645.92;5;11692
99914;650.16;2;15184
99922;279.51;6;8340
99950;810.97;2;16728
99951;512.94;7;11616
